ticket,region,departamento,ciudad,territorialidad,itsm_servicenow,workorder_salesforce,clientes_afectados,tecnologia,cantidad_nodos,cantidad_arpones,cmts,olt,interfaz,cable_padre,cable_hijo,nodo_vip,impacto,urgencia,grupo_whatsapp,descripcion,resumen,tecnico_asignado,avances,adjuntos,existe_en_cacti,fuente_voltaje,fuente_amperaje,flag_en_bateria,nodos_sector_en_bateria,forma_resolucion,restablecio_autonomo,hora_caida,hora_restablecimiento,fuente_monitoreo,correlacion_grafica_monitoreo,delta_correlacion_min,falla_simultanea_nodo_arpon,solucion_aplicada,tiempo_resolucion_min,requiere_notificacion,accion_recomendada
TKT-000661,ANDINA,Risaralda,Pereira,Periurbano,INC9948309,WO-695060,142,HFC,2,0,CMTS_AND_07,,GE0/0/33,CP_AND_002,,False,Alto,Critica,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Pereira,TEC_038,Diagnostico inicial registrado,0,True,40.87,2.68,True,2,AUTORRESTABLECIMIENTO,True,2026-02-17 22:34:00,2026-02-17 22:51:00,CACTI,True,5,False,Recuperacion automatica confirmada en grafica de monitoreo,17,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000662,BOGOTA,Cundinamarca,Chia,Rural,INC2332972,WO-548704,4048,GPON,0,11,,OLT_BOG_05,GE0/1/9,CP_BOG_038,,False,Bajo,Baja,GRP_NOC_BOGOTA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Chia,TEC_111,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-27 09:09:00,2026-04-27 12:21:00,ZABBIX,True,4,False,Reconfiguracion de la interfaz afectada,192,True,DESPACHAR_CUADRILLA
TKT-000663,COSTA,Atlantico,Barranquilla,Urbano,INC7258720,WO-324219,630,HFC,5,0,CMTS_COS_12,,GE0/4/19,CP_COS_027,,False,Alto,Alta,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Barranquilla,TEC_004,Diagnostico inicial registrado,1,True,54.88,6.29,False,0,CUADRILLA,False,2026-04-05 07:17:00,2026-04-05 12:24:00,CACTI,True,6,False,Empalme de fibra reparado en sitio,307,True,DESPACHAR_CUADRILLA
TKT-000664,SUR,Huila,Neiva,Urbano,INC5458776,WO-971475,1392,HFC,3,0,CMTS_SUR_14,,GE0/5/36,CP_SUR_031,,False,Bajo,Alta,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Neiva,TEC_001,Diagnostico inicial registrado,5,True,54.02,7.0,False,0,CUADRILLA,False,2026-05-09 18:39:00,2026-05-10 01:02:00,CACTI,False,42,False,Cuadrilla reemplazo conector danado,383,True,DESPACHAR_CUADRILLA
TKT-000665,BOGOTA,Cundinamarca,Chia,Urbano,INC8803129,WO-339008,1656,HFC,4,0,CMTS_BOG_17,,GE0/2/30,CP_BOG_016,,False,Medio,Baja,GRP_NOC_BOGOTA,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Chia,TEC_105,Diagnostico inicial registrado,1,True,41.03,2.09,True,6,CUADRILLA,False,2026-05-19 12:56:00,2026-05-19 19:42:00,CACTI,False,68,False,Reconfiguracion de la interfaz afectada,406,False,DESPACHAR_CUADRILLA
TKT-000666,SUR,Tolima,Ibague,Urbano,INC2410873,WO-888651,882,HFC,7,0,CMTS_SUR_27,,GE0/4/16,CP_SUR_012,CH_130,False,Alto,Alta,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Ibague,TEC_033,Diagnostico inicial registrado,3,False,54.63,8.19,False,0,CUADRILLA,False,2026-02-23 17:30:00,2026-02-23 19:13:00,CACTI,False,34,False,Cuadrilla reemplazo conector danado,103,True,DESPACHAR_CUADRILLA
TKT-000667,BOGOTA,Cundinamarca,Bogota,Urbano,INC3216188,WO-969804,1188,HFC,2,0,CMTS_BOG_29,,GE0/7/27,CP_BOG_002,,False,Bajo,Critica,GRP_NOC_BOGOTA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Bogota,TEC_111,Diagnostico inicial registrado,1,True,52.72,6.68,False,0,CUADRILLA,False,2026-03-17 01:44:00,2026-03-17 06:57:00,CACTI,False,110,False,Cambio de tarjeta en el elemento,313,True,DESPACHAR_CUADRILLA
TKT-000668,ANDINA,Antioquia,Medellin,Urbano,INC7638675,WO-121910,1635,GPON,0,3,,OLT_AND_17,GE0/1/27,CP_AND_053,CH_176,False,Bajo,Alta,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Medellin,TEC_118,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-09 17:40:00,2026-02-09 21:30:00,ZABBIX,False,39,False,Empalme de fibra reparado en sitio,230,True,DESPACHAR_CUADRILLA
TKT-000669,ANDINA,Caldas,Manizales,Rural,INC5076522,WO-785581,2970,GPON,0,5,,OLT_AND_06,GE0/1/25,CP_AND_039,CH_097,False,Medio,Baja,GRP_NOC_ANDINA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Manizales,TEC_085,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-01 22:03:00,2026-04-02 04:57:00,ZABBIX,False,42,False,Reconfiguracion de la interfaz afectada,414,True,DESPACHAR_CUADRILLA
TKT-000670,COSTA,Bolivar,Cartagena,Urbano,INC3817482,WO-599361,790,HFC,2,0,CMTS_COS_19,,GE0/6/28,CP_COS_027,,False,Medio,Critica,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Cartagena,TEC_003,Diagnostico inicial registrado,1,True,53.4,5.21,False,0,CUADRILLA,False,2026-03-26 22:47:00,2026-03-27 00:36:00,CACTI,False,79,False,Cambio de tarjeta en el elemento,109,True,DESPACHAR_CUADRILLA
TKT-000671,SUR,Huila,Neiva,Periurbano,INC6712141,WO-613677,2628,GPON,0,9,,OLT_SUR_05,GE0/1/44,CP_SUR_001,,False,Alto,Critica,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Neiva,TEC_008,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-19 22:30:00,2026-01-20 00:32:00,ZABBIX,False,130,False,Cuadrilla reemplazo conector danado,122,True,DESPACHAR_CUADRILLA
TKT-000672,BOGOTA,Cundinamarca,Soacha,Urbano,INC8461137,WO-342995,855,GPON,0,5,,OLT_BOG_17,GE0/2/22,CP_BOG_041,,False,Bajo,Media,GRP_NOC_BOGOTA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Soacha,TEC_062,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-07 18:49:00,2026-03-07 22:05:00,ZABBIX,False,183,False,Empalme de fibra reparado en sitio,196,False,DESPACHAR_CUADRILLA
TKT-000673,ORIENTE,Santander,Bucaramanga,Periurbano,INC2574697,WO-791208,774,HFC,2,0,CMTS_ORI_08,,GE0/3/40,CP_ORI_057,CH_078,False,Critico,Critica,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Bucaramanga,TEC_106,Diagnostico inicial registrado,2,True,54.14,8.58,False,0,CUADRILLA,False,2026-03-02 19:58:00,2026-03-03 02:08:00,CACTI,False,102,False,Reconfiguracion de la interfaz afectada,370,True,DESPACHAR_CUADRILLA
TKT-000674,ORIENTE,Santander,Bucaramanga,Periurbano,INC6473133,WO-996136,382,HFC,2,0,CMTS_ORI_21,,GE0/2/34,CP_ORI_004,CH_018,False,Bajo,Baja,GRP_NOC_ORIENTE,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Bucaramanga,TEC_047,Diagnostico inicial registrado,1,False,52.14,4.35,False,0,CUADRILLA,False,2026-01-25 03:07:00,2026-01-25 09:42:00,CACTI,False,202,False,Cambio de tarjeta en el elemento,395,False,DESPACHAR_CUADRILLA
TKT-000675,BOGOTA,Cundinamarca,Bogota,Periurbano,INC9269703,WO-807988,2358,GPON,0,9,,OLT_BOG_07,GE0/5/22,CP_BOG_040,CH_085,False,Critico,Baja,GRP_NOC_BOGOTA,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Bogota,TEC_037,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-14 05:21:00,2026-05-14 09:05:00,ZABBIX,True,6,False,Reconfiguracion de la interfaz afectada,224,True,DESPACHAR_CUADRILLA
TKT-000676,ORIENTE,Boyaca,Tunja,Rural,INC2836813,WO-242059,2800,GPON,0,7,,OLT_ORI_07,GE0/3/14,CP_ORI_045,CH_164,False,Alto,Media,GRP_NOC_ORIENTE,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Tunja,TEC_107,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-06 05:45:00,2026-05-06 07:46:00,ZABBIX,False,119,False,Empalme de fibra reparado en sitio,121,True,DESPACHAR_CUADRILLA
TKT-000677,SUR,Cauca,Popayan,Urbano,INC6806910,WO-990683,1955,HFC,5,0,CMTS_SUR_04,,GE0/5/3,CP_SUR_031,CH_074,False,Alto,Critica,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Popayan,TEC_045,Diagnostico inicial registrado,5,True,53.4,4.03,False,0,CUADRILLA,False,2026-01-20 15:00:00,2026-01-20 21:41:00,CACTI,True,7,False,Empalme de fibra reparado en sitio,401,True,DESPACHAR_CUADRILLA
TKT-000678,COSTA,Cordoba,Monteria,Urbano,INC2806224,WO-609625,1647,GPON,0,9,,OLT_COS_06,GE0/6/21,CP_COS_037,,False,Medio,Media,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Monteria,TEC_101,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-05 04:08:00,2026-05-05 05:06:00,ZABBIX,True,2,False,Cuadrilla reemplazo conector danado,58,False,DESPACHAR_CUADRILLA
TKT-000679,ORIENTE,Santander,Bucaramanga,Urbano,INC1148065,WO-734613,2276,GPON,0,4,,OLT_ORI_08,GE0/4/25,CP_ORI_057,CH_006,False,Alto,Alta,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Bucaramanga,TEC_104,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-26 15:00:00,2026-01-26 20:32:00,ZABBIX,True,0,False,Empalme de fibra reparado en sitio,332,True,DESPACHAR_CUADRILLA
TKT-000680,BOGOTA,Cundinamarca,Chia,Periurbano,INC9181953,WO-543162,2916,GPON,0,12,,OLT_BOG_29,GE0/7/21,CP_BOG_025,CH_086,False,Critico,Alta,GRP_NOC_BOGOTA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Chia,TEC_042,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-23 01:07:00,2026-02-23 07:24:00,ZABBIX,False,118,False,Cambio de tarjeta en el elemento,377,True,DESPACHAR_CUADRILLA
TKT-000681,ANDINA,Caldas,Manizales,Urbano,INC9983945,WO-147275,1390,HFC,5,0,CMTS_AND_20,,GE0/1/25,CP_AND_047,CH_195,False,Critico,Critica,GRP_NOC_ANDINA,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Manizales,TEC_119,Diagnostico inicial registrado,0,True,42.88,2.29,True,2,AUTORRESTABLECIMIENTO,True,2026-05-09 11:20:00,2026-05-09 11:56:00,CACTI,True,3,False,Falla externa de energia; elemento volvio solo sin intervencion,36,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000682,SUR,Cauca,Popayan,Rural,INC6886137,WO-517853,3276,GPON,0,7,,OLT_SUR_11,GE0/4/43,CP_SUR_038,CH_092,False,Bajo,Alta,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Popayan,TEC_096,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-30 04:51:00,2026-05-30 10:05:00,ZABBIX,False,138,False,Empalme de fibra reparado en sitio,314,True,DESPACHAR_CUADRILLA
TKT-000683,SUR,Cauca,Popayan,Urbano,INC2541438,WO-763721,1650,HFC,5,0,CMTS_SUR_27,,GE0/0/5,CP_SUR_023,CH_042,False,Critico,Alta,GRP_NOC_SUR,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Popayan,TEC_043,Diagnostico inicial registrado,4,True,54.8,4.04,False,0,CUADRILLA,False,2026-03-02 15:01:00,2026-03-02 19:00:00,CACTI,False,205,False,Cuadrilla reemplazo conector danado,239,True,DESPACHAR_CUADRILLA
TKT-000684,BOGOTA,Cundinamarca,Bogota,Urbano,INC8092916,WO-993171,6648,GPON,0,11,,OLT_BOG_14,GE0/3/21,CP_BOG_027,,False,Alto,Critica,GRP_NOC_BOGOTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Bogota,TEC_007,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,TECNICO_URGENTE,False,2026-05-05 03:09:00,2026-05-05 04:28:00,ZABBIX,False,104,True,Tecnico urgente por caida masiva de NODOS y ARPONES,79,True,TECNICO_URGENTE
TKT-000685,SUR,Narino,Pasto,Periurbano,INC7778514,WO-815340,1548,HFC,4,0,CMTS_SUR_02,,GE0/0/2,CP_SUR_030,CH_052,False,Critico,Baja,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Pasto,TEC_034,Diagnostico inicial registrado,1,True,53.85,8.64,False,0,CUADRILLA,False,2026-01-17 14:01:00,2026-01-17 16:43:00,CACTI,False,71,False,Reconfiguracion de la interfaz afectada,162,True,DESPACHAR_CUADRILLA
TKT-000686,COSTA,Bolivar,Cartagena,Periurbano,INC1553624,WO-754067,2415,HFC,7,0,CMTS_COS_15,,GE0/7/41,CP_COS_028,CH_167,False,Medio,Baja,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Cartagena,TEC_096,Diagnostico inicial registrado,2,True,55.31,4.0,False,0,CUADRILLA,False,2026-03-03 08:25:00,2026-03-03 16:00:00,CACTI,False,198,False,Cambio de tarjeta en el elemento,455,True,DESPACHAR_CUADRILLA
TKT-000687,ANDINA,Antioquia,Medellin,Periurbano,INC7809620,WO-511311,1036,HFC,7,0,CMTS_AND_26,,GE0/7/29,CP_AND_035,,False,Alto,Baja,GRP_NOC_ANDINA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Medellin,TEC_087,Diagnostico inicial registrado,3,True,54.22,7.34,False,0,CUADRILLA,False,2026-03-29 01:21:00,2026-03-29 09:14:00,CACTI,False,201,False,Empalme de fibra reparado en sitio,473,True,DESPACHAR_CUADRILLA
TKT-000688,BOGOTA,Cundinamarca,Bogota,Periurbano,INC6054174,WO-111707,756,HFC,6,0,CMTS_BOG_20,,GE0/0/18,CP_BOG_040,CH_077,False,Bajo,Alta,GRP_NOC_BOGOTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Bogota,TEC_060,Diagnostico inicial registrado,2,True,42.19,2.98,True,2,AUTORRESTABLECIMIENTO,True,2026-05-19 03:57:00,2026-05-19 04:11:00,CACTI,True,5,False,Recuperacion automatica confirmada en grafica de monitoreo,14,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000689,BOGOTA,Cundinamarca,Bogota,Urbano,INC6396944,WO-660491,479,HFC,1,0,CMTS_BOG_14,,GE0/5/8,CP_BOG_003,,False,Medio,Critica,GRP_NOC_BOGOTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Bogota,TEC_078,Diagnostico inicial registrado,5,True,52.66,5.13,False,0,CUADRILLA,False,2026-03-18 20:37:00,2026-03-19 02:50:00,CACTI,False,41,False,Cuadrilla reemplazo conector danado,373,True,DESPACHAR_CUADRILLA
TKT-000690,BOGOTA,Cundinamarca,Chia,Periurbano,INC6315897,WO-571432,4792,HFC,8,0,CMTS_BOG_24,,GE0/7/1,CP_BOG_019,,False,Critico,Critica,GRP_NOC_BOGOTA,Caida total del elemento de red,Caida total del elemento de red (HFC) en Chia,TEC_040,Diagnostico inicial registrado,3,True,52.01,8.99,False,0,CUADRILLA,False,2026-04-08 04:54:00,2026-04-08 07:04:00,CACTI,False,166,False,Empalme de fibra reparado en sitio,130,True,DESPACHAR_CUADRILLA
TKT-000691,COSTA,Cordoba,Monteria,Rural,INC5482655,WO-713324,672,HFC,3,0,CMTS_COS_10,,GE0/1/39,CP_COS_031,,False,Bajo,Alta,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Monteria,TEC_057,Diagnostico inicial registrado,0,True,55.58,8.83,False,0,CUADRILLA,False,2026-01-31 00:56:00,2026-01-31 08:08:00,CACTI,False,164,False,Empalme de fibra reparado en sitio,432,True,DESPACHAR_CUADRILLA
TKT-000692,COSTA,Atlantico,Barranquilla,Rural,INC4767018,WO-510669,579,HFC,3,0,CMTS_COS_28,,GE0/2/20,CP_COS_045,CH_016,False,Bajo,Alta,GRP_NOC_COSTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Barranquilla,TEC_036,Diagnostico inicial registrado,1,True,45.45,2.96,True,2,AUTORRESTABLECIMIENTO,True,2026-05-17 09:15:00,2026-05-17 10:43:00,CACTI,True,0,False,Falla externa de energia; elemento volvio solo sin intervencion,88,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000693,ANDINA,Valle del Cauca,Cali,Periurbano,INC7591086,WO-806352,1496,GPON,0,2,,OLT_AND_01,GE0/5/10,CP_AND_003,CH_060,False,Critico,Critica,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Cali,TEC_088,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,TECNICO_URGENTE,False,2026-05-18 20:37:00,2026-05-19 00:55:00,ZABBIX,False,41,True,Despliegue urgente: afectacion simultanea HFC y GPON,258,True,TECNICO_URGENTE
TKT-000694,COSTA,Magdalena,Santa Marta,Periurbano,INC1325797,WO-784940,1596,HFC,3,0,CMTS_COS_03,,GE0/3/20,CP_COS_024,CH_019,False,Alto,Baja,GRP_NOC_COSTA,Caida total del elemento de red,Caida total del elemento de red (HFC) en Santa Marta,TEC_081,Diagnostico inicial registrado,2,False,42.1,2.92,True,4,AUTORRESTABLECIMIENTO,True,2026-02-16 07:00:00,2026-02-16 08:03:00,CACTI,True,3,False,Recuperacion automatica confirmada en grafica de monitoreo,63,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000695,SUR,Narino,Pasto,Periurbano,INC8425221,WO-195332,5775,GPON,0,3,,OLT_SUR_23,GE0/3/41,CP_SUR_011,CH_052,False,Critico,Critica,GRP_NOC_SUR,Caida total del elemento de red,Caida total del elemento de red (GPON) en Pasto,TEC_012,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,TECNICO_URGENTE,False,2026-03-06 14:14:00,2026-03-06 19:05:00,ZABBIX,False,78,True,Atencion prioritaria por dano grave multielemento,291,True,TECNICO_URGENTE
TKT-000696,SUR,Narino,Pasto,Urbano,INC7633587,WO-926424,442,HFC,2,0,CMTS_SUR_03,,GE0/4/43,CP_SUR_013,CH_037,False,Critico,Critica,GRP_NOC_SUR,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Pasto,TEC_033,Diagnostico inicial registrado,3,True,54.71,4.38,False,0,CUADRILLA,False,2026-02-18 14:28:00,2026-02-18 16:03:00,CACTI,False,122,False,Cuadrilla reemplazo conector danado,95,True,DESPACHAR_CUADRILLA
TKT-000697,COSTA,Cordoba,Monteria,Periurbano,INC4133673,WO-551288,4032,HFC,8,0,CMTS_COS_08,,GE0/2/25,CP_COS_036,,False,Medio,Critica,GRP_NOC_COSTA,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Monteria,TEC_081,Diagnostico inicial registrado,3,True,54.11,6.26,False,0,CUADRILLA,False,2026-01-22 11:12:00,2026-01-22 13:14:00,CACTI,False,104,False,Reconfiguracion de la interfaz afectada,122,True,DESPACHAR_CUADRILLA
TKT-000698,BOGOTA,Cundinamarca,Bogota,Rural,INC3349656,WO-581145,1191,HFC,3,0,CMTS_BOG_10,,GE0/5/5,CP_BOG_009,CH_155,False,Bajo,Alta,GRP_NOC_BOGOTA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Bogota,TEC_039,Diagnostico inicial registrado,1,True,55.34,6.02,False,0,CUADRILLA,False,2026-01-19 04:53:00,2026-01-19 08:38:00,CACTI,False,226,False,Empalme de fibra reparado en sitio,225,True,DESPACHAR_CUADRILLA
TKT-000699,COSTA,Atlantico,Barranquilla,Periurbano,INC7559574,WO-732751,4210,GPON,0,10,,OLT_COS_02,GE0/3/13,CP_COS_004,CH_085,False,Critico,Baja,GRP_NOC_COSTA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Barranquilla,TEC_007,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-09 05:07:00,2026-05-09 11:12:00,ZABBIX,True,4,False,Cuadrilla reemplazo conector danado,365,True,DESPACHAR_CUADRILLA
TKT-000700,ANDINA,Caldas,Manizales,Urbano,INC5703695,WO-122249,571,GPON,0,1,,OLT_AND_14,GE0/2/31,CP_AND_031,,False,Bajo,Media,GRP_NOC_ANDINA,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Manizales,TEC_119,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-20 03:51:00,2026-05-20 07:27:00,ZABBIX,False,186,False,Cuadrilla reemplazo conector danado,216,False,DESPACHAR_CUADRILLA
TKT-000701,COSTA,Cordoba,Monteria,Rural,INC2319829,WO-220696,1440,GPON,0,12,,OLT_COS_12,GE0/2/29,CP_COS_038,CH_087,False,Alto,Baja,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Monteria,TEC_048,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-05 14:18:00,2026-05-05 19:47:00,ZABBIX,False,222,False,Empalme de fibra reparado en sitio,329,True,DESPACHAR_CUADRILLA
TKT-000702,ANDINA,Caldas,Manizales,Periurbano,INC1907565,WO-641609,4102,HFC,7,0,CMTS_AND_23,,GE0/2/17,CP_AND_045,,False,Alto,Baja,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Manizales,TEC_088,Diagnostico inicial registrado,3,True,45.95,1.35,True,6,AUTORRESTABLECIMIENTO,True,2026-03-28 14:51:00,2026-03-28 16:07:00,CACTI,True,0,False,Servicio restablecido al normalizarse la energia comercial del sector,76,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000703,SUR,Cauca,Popayan,Periurbano,INC1869345,WO-677320,798,GPON,0,6,,OLT_SUR_03,GE0/2/9,CP_SUR_059,,True,Critico,Media,GRP_NOC_SUR,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Popayan,TEC_096,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-04 06:53:00,2026-02-04 14:10:00,ZABBIX,False,220,False,Reconfiguracion de la interfaz afectada,437,True,DESPACHAR_CUADRILLA
TKT-000704,SUR,Huila,Neiva,Periurbano,INC9589895,WO-765262,186,HFC,3,0,CMTS_SUR_09,,GE0/7/7,CP_SUR_019,CH_157,True,Alto,Alta,GRP_NOC_SUR,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Neiva,TEC_043,Diagnostico inicial registrado,2,True,55.71,4.59,False,0,CUADRILLA,False,2026-05-08 06:42:00,2026-05-08 08:13:00,CACTI,False,152,False,Empalme de fibra reparado en sitio,91,True,DESPACHAR_CUADRILLA
TKT-000705,ANDINA,Valle del Cauca,Cali,Rural,INC9520292,WO-969255,2807,HFC,7,0,CMTS_AND_02,,GE0/0/17,CP_AND_057,,False,Medio,Baja,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Cali,TEC_052,Diagnostico inicial registrado,2,True,55.32,6.06,False,0,CUADRILLA,False,2026-02-12 04:22:00,2026-02-12 07:32:00,CACTI,False,124,False,Reconfiguracion de la interfaz afectada,190,True,DESPACHAR_CUADRILLA
TKT-000706,BOGOTA,Cundinamarca,Bogota,Periurbano,INC6894656,WO-639843,540,HFC,5,0,CMTS_BOG_18,,GE0/5/25,CP_BOG_038,CH_114,False,Bajo,Baja,GRP_NOC_BOGOTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Bogota,TEC_002,Diagnostico inicial registrado,4,True,53.3,8.12,False,0,CUADRILLA,False,2026-05-26 14:11:00,2026-05-26 15:18:00,CACTI,False,195,False,Reconfiguracion de la interfaz afectada,67,False,DESPACHAR_CUADRILLA
TKT-000707,BOGOTA,Cundinamarca,Bogota,Urbano,INC9932255,WO-966260,1734,GPON,0,3,,OLT_BOG_15,GE0/1/29,CP_BOG_018,,False,Alto,Alta,GRP_NOC_BOGOTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Bogota,TEC_006,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-09 00:58:00,2026-03-09 06:51:00,ZABBIX,False,173,False,Cambio de tarjeta en el elemento,353,True,DESPACHAR_CUADRILLA
TKT-000708,SUR,Cauca,Popayan,Urbano,INC4657236,WO-502839,222,HFC,1,0,CMTS_SUR_26,,GE0/4/21,CP_SUR_058,,False,Bajo,Baja,GRP_NOC_SUR,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Popayan,TEC_018,Diagnostico inicial registrado,0,True,52.4,7.76,False,0,CUADRILLA,False,2026-01-27 06:18:00,2026-01-27 13:14:00,CACTI,True,1,False,Cuadrilla reemplazo conector danado,416,False,DESPACHAR_CUADRILLA
TKT-000709,SUR,Cauca,Popayan,Rural,INC1512938,WO-599789,1276,GPON,0,11,,OLT_SUR_03,GE0/7/21,CP_SUR_033,CH_159,False,Medio,Media,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Popayan,TEC_116,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-28 14:57:00,2026-01-28 17:59:00,ZABBIX,True,4,False,Cuadrilla reemplazo conector danado,182,False,DESPACHAR_CUADRILLA
TKT-000710,ORIENTE,Boyaca,Tunja,Urbano,INC1997785,WO-259485,2415,HFC,7,0,CMTS_ORI_23,,GE0/4/25,CP_ORI_055,,False,Medio,Baja,GRP_NOC_ORIENTE,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Tunja,TEC_025,Diagnostico inicial registrado,0,True,55.5,8.63,False,0,CUADRILLA,False,2026-03-24 20:59:00,2026-03-25 02:39:00,CACTI,False,86,False,Empalme de fibra reparado en sitio,340,True,DESPACHAR_CUADRILLA
TKT-000711,BOGOTA,Cundinamarca,Bogota,Periurbano,INC3379952,WO-375022,249,HFC,3,0,CMTS_BOG_29,,GE0/4/34,CP_BOG_020,CH_026,False,Medio,Baja,GRP_NOC_BOGOTA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Bogota,TEC_069,Diagnostico inicial registrado,0,True,44.82,0.78,True,3,AUTORRESTABLECIMIENTO,True,2026-02-19 07:09:00,2026-02-19 08:12:00,CACTI,True,1,False,Recuperacion automatica confirmada en grafica de monitoreo,63,False,ESPERAR_AUTORRESTABLECIMIENTO
